# schema=seizure_ossm_hessian.v1
# seq_len=8
# input_dim=8
# feature_layout=flat
# label_space=baseline_interictal_ictal_pre_post
# label_encoding=0:baseline,1:interictal,2:ictal,3:pre_ictal,4:post_ictal
subject_id	label	site	f0	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41	f42	f43	f44	f45	f46	f47	f48	f49	f50	f51	f52	f53	f54	f55	f56	f57	f58	f59	f60	f61	f62	f63
chb02_chb02_16_post_ictal_13	4	chb02	-1.33272495	-1.80383325	0.30005278	-0.00109795	0.54583948	-2.38986033	-0.02364615	-1.24177034	-1.35694101	-1.23138255	0.33236656	-0.05346104	0.48674766	-2.42629219	0.00250824	-1.07866700	-1.46349165	-2.28975071	0.32913518	-0.22551121	0.27500195	-2.58659236	-0.02364615	-1.06960570	-1.49739413	-3.08851914	0.30005278	-0.31527651	0.07802920	-2.61573784	-0.08249354	-1.08772829	-1.56035588	-2.80229379	0.35821758	-0.08338281	-0.05000308	-2.54287413	-0.10864793	-0.89744106	-1.63784726	-2.66250931	0.39376274	-0.10582413	-0.21742992	-2.46272404	-0.15114882	-0.78870550	-1.66690652	-1.77055123	0.38729998	-0.12078502	-0.38978108	-2.39714670	-0.19364970	-0.74339901	-1.73471148	-1.14484930	0.42284514	0.11858913	-0.53258632	-2.26599202	-0.17076461	-0.44437622
chb02_chb02_16_post_ictal_14	4	chb02	-1.83641891	-1.34454141	0.45839029	0.10362824	-0.75418066	-2.16398282	-0.19691900	-0.25408898	-1.95265598	-0.83865474	0.47131580	0.08118692	-1.04471547	-2.14212370	-0.22961199	-0.16347601	-2.09310911	-1.99686896	0.48424131	0.29063929	-1.28108277	-2.21498742	-0.23288129	-0.04567915	-2.14154122	-2.14996624	0.51655509	0.22331531	-1.40911506	-2.41900581	-0.24595849	-0.08192434	-2.18028691	-1.45770027	0.51332371	0.13355001	-1.61593644	-2.73231978	-0.29826727	-0.26315028	-2.17060049	-1.83711527	0.46485305	-0.15818723	-1.69964986	-3.11121109	-0.34076816	-0.60747956	-2.15122764	-1.92364852	0.42607651	0.05126515	-1.72427146	-3.39537958	-0.35384536	-0.87931847	-2.06404984	-1.33788500	0.34852345	0.07370647	-1.81783351	-3.70140718	-0.40615414	-1.25989293
chb02_chb02_16_post_ictal_15	4	chb02	-2.07373626	-1.92364852	0.23865660	-0.07590237	-1.94094148	-4.01472114	-0.44538573	-1.66765129	-2.09795232	-1.85042808	0.18049180	0.10362824	-1.98526035	-4.13130309	-0.44865503	-1.84887723	-2.03983378	-0.78540351	0.10617012	-0.36763961	-2.05420081	-4.20416680	-0.43557783	-1.85793853	-2.04952021	-1.47766948	0.03507980	-0.94363364	-2.10344400	-4.08758486	-0.44538573	-1.80357075	-2.08342268	-1.63076676	0.00922878	-0.91371187	-2.06404945	-3.76698452	-0.37346115	-1.54985443	-1.97202883	-1.87039729	0.00922878	-0.96607497	-2.09359536	-3.48281603	-0.31134447	-1.31426072	-1.96234241	-2.16327904	0.01246016	-0.80150524	-2.21670333	-3.26422489	-0.31461377	-1.23270904	-1.92359672	-1.93696132	0.00922878	-0.62945508	-2.29549243	-3.11121109	-0.29826727	-1.32332201
chb02_chb02_16_post_ictal_16	4	chb02	-1.99140167	-1.42441825	-0.01985362	-0.86882922	-2.53185973	-2.98005641	-0.37019185	-1.63140611	-1.99140167	-0.80537272	-0.03601051	-0.88379011	-2.72883248	-2.74689253	-0.45192433	-1.93949020	-2.00593131	-1.20475693	-0.09094393	-0.77906392	-2.82731885	-2.51372864	-0.50423311	-2.19320651	-2.07373626	-1.01172123	-0.12972046	-0.94363364	-2.87163772	-1.93081893	-0.57615769	-2.41973893	-2.00108809	-0.77209070	-0.13295184	-0.82394657	-2.92088091	-1.64665045	-0.61538928	-2.47410672	-1.91875350	-0.98509562	-0.15557148	-0.83890745	-2.95042682	-1.40620019	-0.67096736	-2.50129061	-1.94296956	-1.08494167	-0.17819113	-0.84638790	-2.96027546	-1.18760905	-0.73962264	-2.56471968	-1.87032139	-0.81868553	-0.18788526	-0.77158348	-3.02429160	-1.09288623	-0.78539283	-2.60096487
chb02_chb02_16_post_ictal_17	4	chb02	-1.88000782	-0.90521877	-0.20081077	-0.88379011	-3.15724821	-1.06374074	-0.84097091	-2.67345525	-1.92359672	-0.59236781	-0.23958730	-1.04087939	-3.26065890	-0.88886783	-0.89327969	-2.75500692	-1.92359672	0.35949790	-0.23635593	-1.12316425	-3.30497777	-0.69942217	-0.88347180	-2.76406822	-1.89453745	0.19974422	-0.24605006	-1.13812514	-3.38869119	-0.64841757	-0.87366390	-2.69157784	-2.00108809	-0.42595772	-0.28805797	-1.18300779	-3.37884255	-0.46625829	-0.87693320	-2.70063914	-1.95265598	-0.33942447	-0.28805797	-0.65189640	-3.19664276	-0.45897192	-0.79520072	-2.61908747	-1.94781277	-0.90521877	-0.31714037	-0.68929861	-3.21141571	-0.47354466	-0.78866212	-2.59190357	-2.00108809	-1.21141334	-0.36237966	-1.12316425	-3.21141571	-0.56826749	-0.78539283	-2.66439395
chb02_chb02_16_post_ictal_18	4	chb02	-1.99624488	-0.40598851	-0.40761895	-1.28773398	-3.12277798	-0.78685863	-0.75596913	-2.69157784	-2.00108809	-0.42595772	-0.48517201	-1.69915829	-3.13262661	-1.01273614	-0.76250773	-2.69157784	-2.10763874	-0.65893184	-0.53687406	-1.91609111	-3.13755093	-1.31147737	-0.76250773	-2.63721006	-2.19481654	0.00670852	-0.61442712	-1.78144315	-3.04398888	-1.77780513	-0.72000685	-2.59190357	-2.32074003	-1.27132097	-0.69844294	-1.46726459	-3.02429160	-1.85795522	-0.69385245	-2.41067764	-2.35464251	-1.46435667	-0.71783121	-1.34009707	-3.00951865	-1.90167345	-0.65135157	-2.31100337	-2.34979930	-1.51095150	-0.78569014	-1.60191254	-2.91103227	-1.97453716	-0.66115946	-2.32006467	-2.37401536	-1.05831605	-0.82769805	-1.74404094	-2.81254590	-1.98910990	-0.64154367	-2.29288078
chb02_chb02_16_post_ictal_19	4	chb02	-2.27715113	-0.69221386	-0.85031770	-1.96845420	-2.70913520	-2.09111910	-0.62846647	-2.25663559	-2.31589682	-0.39267570	-0.90848250	-1.81884536	-2.67466497	-2.17855556	-0.64481297	-2.18414522	-2.28199434	0.05330334	-0.94079628	-1.60939298	-2.58602723	-2.29513750	-0.59577348	-2.06634836	-2.25293508	-1.09825448	-0.98926694	-1.57947122	-2.60572451	-2.17855556	-0.59577348	-2.06634836	-2.26262150	-1.25135176	-0.99572970	-1.53458856	-2.54663268	-2.02554176	-0.57942699	-2.07540965	-2.20934618	-1.63742316	-1.02481210	-1.77396271	-2.45307063	-2.09111910	-0.58596559	-2.22945170	-2.23840544	-1.81714606	-1.09913379	-1.91609111	-2.39890312	-2.17126919	-0.61865858	-2.34724856	-2.18513012	-1.07828526	-1.05712588	-1.25033177	-2.23640060	-2.30971024	-0.57942699	-2.22945170
chb02_chb02_16_post_ictal_20	4	chb02	-2.09310911	-0.75877789	-1.09913379	-1.46726459	-2.13791423	-2.51372864	-0.62519717	-2.32912597	-2.06404984	-0.33276807	-1.14437307	-1.68419740	-2.05912513	-2.67402881	-0.65789016	-2.39255504	-1.97202883	0.43937475	-1.11529067	-1.74404094	-1.94094148	-2.69588793	-0.65462086	-2.38349375	-1.83641891	-0.94515719	-1.11852205	-1.89364978	-1.87692534	-2.64488333	-0.70692965	-2.49222931	-1.81704607	-1.39113623	-1.14760445	-1.68419740	-1.81290919	-2.55744687	-0.75269984	-2.53753579	-1.72986827	-1.80383325	-1.10236516	-1.17552735	-1.74889305	-2.47729679	-0.74943054	-2.44692283	-1.61363120	-2.26312510	-1.10236516	-0.93615320	-1.68487691	-2.36071484	-0.80500862	-2.43786153	-1.48770771	-1.75058202	-1.14114170	-1.33261663	-1.63563372	-2.27327839	-0.86058670	-2.42880023
chb02_chb02_16_post_ictal_21	4	chb02	-1.32788174	-0.85196754	-1.13791032	-1.57199077	-1.57161757	-2.18584193	-0.84424021	-2.31100337	-1.23586073	-0.73215228	-1.15729859	-1.77396271	-1.53714734	-2.18584193	-0.90635689	-2.26569689	-1.12931008	0.41940554	-1.13467894	-1.63931475	-1.48790416	-2.09840547	-0.90308759	-2.17508392	-1.12931008	-0.55908579	-1.08620827	-1.41490149	-1.47805552	-2.14941007	-0.88674109	-2.06634836	-1.08087797	-1.02503404	-1.09267103	-1.24285132	-1.42388801	-2.13483733	-0.94231918	-1.92136761	-0.95495448	-1.03169044	-1.10559654	-1.18300779	-1.32047732	-2.14212370	-0.98155077	-1.73108037	-0.92589521	-1.47101307	-1.06358863	-1.13064469	-1.29093141	-2.17126919	-0.90308759	-1.64046740	-0.90652237	-1.00506483	-0.95695316	-0.76410303	-1.22199094	-2.09111910	-0.78212353	-1.46830276
chb02_chb02_16_post_ictal_22	4	chb02	-0.84356062	-0.52580377	-0.82123530	-0.53220933	-1.18259639	-1.95267805	-0.67423666	-1.29613812	-0.85809026	-0.73215228	-0.53687406	-0.18810900	-1.22199094	-1.66850956	-0.36365325	-1.25989293	-0.77575567	0.02002132	-0.58857610	-0.44992447	-1.17767208	-1.53006851	-0.42250063	-1.11491218	-0.66436181	-0.64561903	-0.65966641	-0.68929861	-1.10873161	-1.47906391	-0.53038750	-0.97899273	-0.62077291	-0.58571140	-0.68551743	-0.75662259	-1.02501819	-1.26775914	-0.55654189	-0.88837976	-0.52875190	-0.43927052	-0.78245877	-0.83142701	-0.96100205	-1.33333648	-0.65135157	-0.87025717	-0.50453584	-0.67224465	-0.77276463	-0.62945508	-0.91668318	-1.28233188	-0.65135157	-0.82495069	-0.51906547	-1.00506483	-0.70490570	-0.30779607	-0.91668318	-1.12203171	-0.57942699	-0.75246031
chb02_chb02_16_post_ictal_23	4	chb02	-0.49969263	-0.61899342	-0.73398810	-0.35267872	-0.96100205	-1.14389083	-0.58596559	-0.77964420	-0.54328153	-0.20629640	-0.75014499	-0.10582413	-0.89206159	-1.02730888	-0.56308049	-0.65278604	-0.51422226	-0.17967078	-0.69521157	0.18591310	-0.78372658	-0.91801331	-0.49442521	-0.47156011	-0.47547657	0.91863580	-0.68228606	0.08118692	-0.74925635	-0.91801331	-0.49769451	-0.45343751	-0.50453584	-0.29282964	-0.68551743	0.36544371	-0.73448339	-0.80871774	-0.49442521	-0.35376325	-0.49484942	-0.51914737	-0.63381539	0.49261123	-0.70493748	-0.69942217	-0.46500152	-0.27221158	-0.52390868	-0.61233702	-0.62412126	0.55993521	-0.76895362	-0.67756306	-0.50096381	-0.21784379	-0.52390868	-0.67224465	-0.64350952	0.76190714	-0.69016452	-0.56098112	-0.46173222	-0.09098564
chb02_chb02_16_post_ictal_24	4	chb02	-0.48516299	-0.27286043	-0.57241921	0.82175068	-0.55720791	-0.34967635	-0.33749886	0.10836289	-0.38345556	0.05330334	-0.45932099	0.98632040	-0.38978108	-0.19666255	-0.19691900	0.36207921	-0.34955308	0.43271834	-0.49809752	0.85915289	-0.29621902	-0.16751706	-0.19038040	0.45269217	-0.30596418	0.39277992	-0.51748579	1.06112482	-0.11401923	-0.17480343	-0.15441812	0.60673422	-0.25268886	0.68566168	-0.50456028	1.33790118	-0.05000308	-0.23309440	-0.14461022	0.76077627	-0.22847280	0.73225650	-0.62735263	1.39774471	-0.02538149	-0.37882183	-0.27538218	0.82420535	-0.18488390	0.07992895	-0.54979957	1.64459930	0.08295352	-0.16023069	-0.14134092	0.91481831	-0.09286289	-0.28617324	-0.47547788	1.86153212	0.12727239	-0.10193972	-0.04980055	1.09604425
chb02_chb02_16_post_ictal_25	4	chb02	-0.08801968	-0.67224465	-0.40115619	1.86153212	0.12234807	-0.04364875	-0.03018475	1.23196370	-0.07349004	-0.99175202	-0.39469344	1.67452107	0.14696966	0.08750594	0.00250824	1.28633149	-0.06380362	-1.14484930	-0.33652864	1.80168858	0.19621285	0.15308328	0.04500912	1.52192520	-0.04443078	-0.71883947	-0.29128935	2.05602361	0.19621285	0.21866062	0.05154772	1.70315114	-0.01052830	-0.32611166	-0.24928144	2.27295643	0.23068308	0.29881071	0.10058721	1.80282541	0.07180629	-0.26620403	-0.16849699	2.53477190	0.30454786	0.40810628	0.20520478	1.96592875	0.21225942	0.55919001	-0.06186153	3.18557036	0.38333696	0.52468822	0.28366795	2.19246117	0.31881006	-0.11310675	-0.01985362	2.53477190	0.35871537	0.52468822	0.27712935	2.25589025
chb02_chb02_16_post_ictal_26	4	chb02	0.28006437	-0.91853158	0.03831118	2.32531953	0.38333696	0.75785210	0.30328375	2.45523878	0.29943722	-0.49252175	0.11263287	2.52729146	0.41780720	0.96187050	0.34578463	2.74520028	0.34786933	-0.85862395	0.17079767	2.39264350	0.40795856	1.02744784	0.33924604	2.86299714	0.33818291	-0.87193675	0.19988007	2.66193942	0.45720175	1.20960713	0.37193903	3.02610049	0.41083107	-0.09313754	0.24188798	2.83398958	0.53599085	1.23875261	0.38828552	3.18014253	0.58034347	-0.02657350	0.26127625	2.72178295	0.64432586	1.24603898	0.37520832	3.27981680	0.68689411	-0.07316833	0.30974691	2.98359843	0.75266087	1.30432995	0.42424781	3.40667495	0.73532622	0.85872817	0.31944105	2.92375489	0.81175269	1.27518447	0.44386360	3.42479755
chb02_chb02_16_post_ictal_27	4	chb02	0.87093614	-0.21295280	0.37437447	3.08832461	0.92008771	1.28247084	0.49617239	3.47010403	0.83219045	-0.34608087	0.40668825	3.38754230	0.99887681	1.32618907	0.53213468	3.44292014	0.82734724	-0.30614245	0.40668825	2.87887224	1.05796863	1.25332535	0.51905748	3.40667495	0.92905467	-0.52580377	0.44223340	2.72178295	1.21062251	1.23875261	0.55501977	3.51541052	1.01138926	-0.23292201	0.48747269	2.87887224	1.37804935	1.33347544	0.63021365	3.60602349	1.03560532	-0.29282964	0.48100993	2.99107887	1.48638436	1.32618907	0.69559963	3.63320738	1.15184238	-0.11976315	0.50686096	3.13320727	1.60456801	1.29704358	0.76752421	3.66039127	1.20996092	-0.11976315	0.53917473	3.32021832	1.68335711	1.18774801	0.81329439	3.60602349
chb02_chb02_16_post_ictal_28	4	chb02	1.15184238	-0.14638877	0.53271198	3.37258141	1.67350847	1.04930696	0.82637159	3.52447181	1.20996092	0.57250282	0.54563749	3.23793345	1.76214621	0.90357953	0.87214178	3.44292014	1.31166835	0.53922080	0.57471989	3.25289434	1.82616235	0.77242484	0.92445056	3.37949106	1.24870661	-0.31945526	0.61026504	3.23045301	1.83108667	0.85257493	0.97022075	3.27075550	1.22933376	-0.23292201	0.58441402	3.05840285	1.81631372	0.81614307	0.97349004	3.16201994	1.20027450	-0.47920894	0.60703367	3.28281611	1.80154076	0.80885670	0.99637514	3.15295864	1.19543129	-1.03834684	0.61995918	3.27533566	1.75722189	0.88172041	1.01926023	3.08952956	1.19543129	-0.72549588	0.62319056	3.17060948	1.72767598	0.91086590	1.01926023	2.98985530
chb02_chb02_16_post_ictal_29	4	chb02	1.25354982	-0.09313754	0.64581020	3.17060948	1.70797870	0.90357953	1.03560673	2.93548752	1.32619799	-0.27286043	0.67166122	2.94619622	1.61441665	0.84528856	1.03887602	2.83581325	1.33104120	0.21305703	0.68458673	3.11824638	1.55532482	0.77242484	1.01599093	2.79956806	1.34072762	1.17823554	0.68135536	3.15564859	1.51593027	0.64855653	1.02252953	2.78144547	1.40368937	-0.17967078	0.71690051	3.23045301	1.45683845	0.56112007	1.00618303	2.74520028	1.43274863	-0.08648113	0.77829669	3.29777699	1.51100596	0.60483830	1.00945233	2.74520028	1.42306221	-0.25954763	0.79122220	2.96863754	1.53562755	0.51740185	0.97349004	2.67270991	1.36494368	-0.65227544	0.79445358	2.74422428	1.45683845	0.48096999	0.94079705	2.57303564
chb02_chb02_16_post_ictal_30	4	chb02	1.33104120	-0.29948605	0.82999873	3.07336373	1.40759526	0.56840645	0.92771986	2.60021953	1.30682514	-0.23292201	0.80737909	3.13320727	1.39774662	0.73599299	0.90810406	2.47336138	1.23902019	-0.29948605	0.77183393	3.01352019	1.34357912	0.81614307	0.84925668	2.32838063	1.24870661	0.33287229	0.79768495	3.32769876	1.34850344	0.89629316	0.82637159	2.22870636	1.18090165	0.73225650	0.81061047	2.82650914	1.29926025	0.84528856	0.76752421	2.04748042	1.06950779	0.96523063	0.78475944	2.55721323	1.20569819	0.71413387	0.68906103	1.83907060	0.99685963	1.87715792	0.77506531	2.63949809	1.06781727	0.49554273	0.64002155	1.64878336	0.96295715	0.65237966	0.77183393	2.81154826	0.93978498	0.51740185	0.54521187	1.43131224
chb02_chb02_16_post_ictal_31	4	chb02	0.90968183	0.47265676	0.72982602	2.60957632	0.86099588	0.40081990	0.41443991	1.08698295	0.88546577	0.55919001	0.69751224	2.49736969	0.84622293	0.16765602	0.30001445	0.83326664	0.91936825	0.62575405	0.69104949	2.52729146	0.91023907	0.03650134	0.24770566	0.64297941	0.84672008	0.56584641	0.62642193	2.31035864	0.88561748	-0.05822149	0.14635739	0.47987606	0.75469907	0.43937475	0.55856300	2.05602361	0.84622293	-0.19666255	0.10712581	0.38926310	0.80313118	0.65237966	0.56502576	2.24303466	0.82652565	-0.13108521	0.13654950	0.44363088	0.78860155	0.27962106	0.56179438	2.23555422	0.70834200	-0.08008061	0.11366440	0.42550828	0.70142374	0.40609273	0.57471989	2.22059334	0.59508267	-0.05822149	0.13981880	0.38926310
chb02_chb02_16_post_ictal_32	4	chb02	0.78375834	1.54433774	0.61349642	2.47492837	0.60985563	-0.06550786	0.21501267	0.33489531	0.79828797	0.21971343	0.61995918	2.43004571	0.54583948	-0.04364875	0.20193548	0.11742419	0.69658053	0.43937475	0.61672780	1.99618008	0.49167198	-0.02907601	0.21174337	-0.13629212	0.61908915	0.07992895	0.62319056	1.65207974	0.45227743	-0.24038078	0.20193548	-0.39000844	0.57065704	-0.02657350	0.61672780	1.30797941	0.39810992	-0.32053086	0.14308809	-0.63466345	0.51738172	0.88535378	0.60703367	1.19577278	0.28485059	-0.36424909	0.08751001	-0.80682809	0.54644099	1.11832791	0.61349642	1.44262737	0.26022900	-0.40796732	0.06135562	-0.89744106	0.56581383	1.16492273	0.60380229	1.41270560	0.20113717	-0.20394892	0.00577754	-0.93368625
chb02_chb02_16_post_ictal_33	4	chb02	0.58034347	1.72406063	0.59410816	1.39026427	0.10265080	0.00006948	-0.03018475	-0.92462495	0.51738172	0.35949790	0.60057091	1.30049897	0.03371033	0.41539265	-0.07268564	-0.82495069	0.47863603	0.37281071	0.61026504	1.12096836	-0.01553285	0.78699759	-0.12172513	-0.69809253	0.51738172	0.81213335	0.62965331	1.11348792	-0.00568422	1.18774801	-0.12172513	-0.54405048	0.57550025	1.03179466	0.65227296	1.30797941	0.07310488	1.58121207	-0.07595494	-0.43531492	0.69173732	1.54433774	0.62319056	1.18081189	0.23068308	1.98924886	-0.02691545	-0.36282454	0.79828797	1.97700397	0.67489260	1.30049897	0.35379105	2.28799009	0.09404861	-0.19972120	0.90483861	2.07019362	0.69104949	1.15089013	0.41780720	2.49929486	0.15616529	-0.06380175
chb02_chb02_16_post_ictal_34	4	chb02	0.92421146	1.83721949	0.65873571	0.97883996	0.44242879	2.55758583	0.18558898	0.04493381	0.90968183	2.24326011	0.70074362	1.13592924	0.42273151	2.49200849	0.24116707	0.27146624	0.99201642	2.33644976	0.66519847	0.88159421	0.40795856	2.38999929	0.25751356	0.41644699	1.01623247	1.57761975	0.59733953	0.73946581	0.37348833	2.43371752	0.29674515	0.55236644	1.00654605	1.61755818	0.58441402	0.64970051	0.37348833	2.40457203	0.40790132	0.76077627	1.05013495	1.20486116	0.58441402	0.56741565	0.39810992	2.41185840	0.50271099	0.96918610	1.06950779	0.99851265	0.60703367	0.68710272	0.45227743	2.36814017	0.64329084	1.12322814	1.02591889	1.55099414	0.53917473	0.69458316	0.56553676	2.20784000	0.68906103	1.21384111
chb02_chb02_16_post_ictal_35	4	chb02	1.02591889	1.36461484	0.47131580	0.35048283	0.60000699	2.06939895	0.70540753	1.26820889	1.09856706	1.65084019	0.37114309	0.18591310	0.59015835	2.01110798	0.72829262	1.25914760	1.10341027	2.29651134	0.28712727	0.05126515	0.55568812	1.96738975	0.73156192	1.25914760	1.11793991	1.31136361	0.21926834	-0.31527651	0.51629357	2.10583080	0.75117771	1.21384111	1.12278312	1.38458405	0.22573109	-0.20306988	0.46212606	2.05482620	0.81656369	1.16853463	1.05013495	0.71894370	0.15464078	-0.19558944	0.44242879	1.87266692	0.83291019	1.04167647	0.96780036	-0.18632719	0.05123669	-0.36763961	0.39318560	1.68322127	0.83617949	0.86951183	1.04044853	-0.36605008	-0.01015948	-0.55465066	0.35379105	1.48648924	0.85252598	0.71546978
chb02_chb02_16_post_ictal_36	4	chb02	1.10341027	0.06661615	-0.09094393	-0.68181817	0.28977491	1.25332535	0.87214178	0.53424385	1.05497816	0.14649299	-0.16526562	-0.81646613	0.25038036	1.20960713	0.88521897	0.31677272	1.06950779	0.11321097	-0.20404215	-0.91371187	0.22083445	1.09302518	0.92118126	0.13554678	1.02591889	0.65237966	-0.27513246	-1.12316425	0.08787784	0.81614307	0.89829617	-0.12723083	0.86609293	-0.45258333	-0.36884241	-0.83890745	0.00908874	0.77242484	0.87868037	-0.39906973	0.92905467	-0.91853158	-0.47870926	-1.27277309	-0.03523013	0.63398379	0.82637159	-0.61654086	0.92421146	-0.93850079	-0.54979957	-1.64679519	-0.07462468	0.55383370	0.78060140	-0.77964420	0.92905467	-0.88524956	-0.57888197	-1.66923652	-0.08939763	0.55383370	0.75117771	-0.93368625
chb02_chb02_16_post_ictal_37	4	chb02	0.94842752	-0.71883947	-0.64674090	-1.83380624	-0.08447332	0.51740185	0.69233033	-1.01523792	1.03076211	-0.19298359	-0.65320366	-1.78892359	-0.01553285	0.53926096	0.72502332	-1.06960570	0.99685963	0.13983659	-0.70813708	-1.62435387	-0.13864082	0.42996539	0.71848472	-1.21458645	1.01138926	-0.63230623	-0.80507841	-1.72159961	-0.22727856	0.22594699	0.67925313	-1.33238331	0.93874109	-1.10491088	-0.87293734	-1.92357155	-0.23712720	0.26237885	0.66944524	-1.43205758	0.80797439	-1.09159807	-0.87940010	-1.72159961	-0.31099198	0.13122416	0.64329084	-1.49548665	0.69173732	-1.56420272	-0.97311005	-1.73656050	-0.39470540	0.05107408	0.56809697	-1.64952870	0.57065704	-1.59748474	-1.05389450	-1.68419740	-0.39470540	0.16765602	0.49944169	-1.75826426
chb02_chb02_16_post_ictal_38	4	chb02	0.46894961	-0.91853158	-1.06035725	-1.30269486	-0.45379722	0.29881071	0.47328730	-1.78544815	0.34302612	-0.96512640	-1.12498481	-1.39246016	-0.53258632	0.22594699	0.41117061	-1.85793853	0.28490758	-0.61233702	-1.20900063	-1.59443210	-0.52273768	0.28423796	0.30982234	-1.89418372	0.15898409	-0.11310675	-1.18638099	-1.54206901	-0.52273768	0.27695159	0.26732146	-1.82169334	0.03790381	-0.51249096	-1.20576925	-1.53458856	-0.57690519	0.06564682	0.19539688	-1.74920297	-0.10254931	-1.71064360	-1.26393405	-1.54206901	-0.60152678	0.07293319	0.10385651	-1.69483518	-0.20909996	-1.67070518	-1.27039681	-1.32513619	-0.56213223	0.02192859	0.08097141	-1.56797703	-0.24300244	-1.93030492	-1.25747130	-1.06332072	-0.46364586	-0.05822149	0.07770211	-1.41393498
chb02_chb02_16_post_ictal_39	4	chb02	-0.25753207	-2.18324826	-1.31563610	-1.37749928	-0.43409995	-0.26952626	0.01885473	-1.43205758	-0.27690491	-1.05165965	-1.28978507	-1.21292956	-0.24205152	-0.43711280	0.05154772	-1.31426072	-0.25268886	-1.25135176	-1.26070267	-1.00347718	-0.05985172	-0.56826749	0.09731791	-1.11491218	-0.34470987	-1.47766948	-1.23808303	-1.07828160	-0.02045717	-0.69213580	0.08751001	-1.06054440	-0.42220125	-1.29129018	-1.22192614	-1.13812514	0.05833193	-0.84514960	0.10058721	-0.99711533	-0.29143455	-2.23649948	-1.14760445	-1.07828160	0.27007763	-0.61927209	0.13654950	-0.85213458	-0.28659134	-1.71730001	-1.13467894	-1.37749928	0.28485059	-0.60469934	0.11693370	-0.83401198	-0.16066785	-1.43107465	-1.10236516	-1.35505795	0.51136925	-0.69942217	0.14308809	-0.78870550
chb02_chb02_16_post_ictal_40	4	chb02	-0.11223573	-1.95693053	-1.02481210	-0.79402480	0.73788791	-0.77957226	0.21828197	-0.58935697	-0.18004069	-2.15662264	-0.94402765	-0.80150524	0.79205542	-0.91801331	0.23789777	-0.48062140	-0.27206170	-1.97689975	-0.89555699	-1.01095762	0.80190406	-1.28233188	0.22155127	-0.45343751	-0.31565060	-2.29640712	-0.87293734	-0.78654436	0.87084452	-1.52278214	0.22155127	-0.33564065	-0.36408272	-2.55600685	-0.80830979	-0.81646613	0.87084452	-1.63936408	0.21828197	-0.30845676	-0.42704446	-1.79052045	-0.76953326	-0.70425950	0.84622293	-1.87252796	0.18558898	-0.33564065	-0.46579015	-3.14177037	-0.71783121	0.07370647	0.90531475	-1.99639628	0.21174337	-0.31751806	-0.56265437	-3.48790335	-0.63704677	-0.08338281	0.92993634	-1.92353256	0.23789777	-0.27221158
chb02_chb02_16_post_ictal_41	4	chb02	-0.60140006	-3.24827282	-0.58211335	-0.37512005	0.88561748	-1.99639628	0.20520478	-0.19065990	-0.60140006	-3.26158563	-0.56918783	-0.72670082	0.91023907	-1.93081893	0.19212758	-0.04567915	-0.54328153	-2.82226300	-0.47870926	-0.86882922	0.98410385	-1.71222779	0.21174337	0.18991456	-0.50453584	-2.55600685	-0.41085032	-1.11568381	0.91516339	-1.62479134	0.18231968	0.31677272	-0.59655685	-2.41622238	-0.36884241	-0.91371187	0.85607156	-1.55921399	0.13981880	0.42550828	-0.63045933	-2.74904256	-0.30098348	-0.73418127	0.81175269	-1.39891382	0.14962669	0.57048903	-0.60140006	-2.19656106	-0.25897557	-0.98103585	0.77235814	-1.28233188	0.11366440	0.61579552	-0.59655685	-2.20987387	-0.24281868	-0.82394657	0.76250951	-1.15117720	0.10712581	0.71546978
chb02_chb02_16_post_ictal_42	4	chb02	-0.61108649	-2.61591449	-0.17172837	-0.52472889	0.79697974	-0.80871774	0.16597319	0.87857313	-0.60140006	-2.00352536	-0.12002633	-0.56213110	0.82160133	-0.57555386	0.18231968	0.93294091	-0.66920502	-2.26978150	-0.09417531	-0.55465066	0.77235814	-0.41525369	0.14962669	0.94200220	-0.71763713	-2.59594528	-0.08448117	-0.54717021	0.70834200	-0.28409900	0.11039510	0.91481831	-0.67889144	-1.73726922	-0.13618322	-0.75662259	0.60985563	-0.32781723	0.01231613	0.76983756	-0.64983217	-1.73726922	-0.14587735	-0.78654436	0.46212606	-0.42982643	-0.05633915	0.67016330	-0.62561612	-1.27132097	-0.17819113	-0.83890745	0.31932082	-0.40068095	-0.10537863	0.60673422	-0.63530254	-0.36605008	-0.13941459	-0.88379011	0.19621285	-0.50997652	-0.12826372	0.58861163
