# METHOD: git ls-files examples/**/*.sio; bin/souc check; Madaros default; cap 20s; workers 3. Pass = rc=0 and no failure token. Not a user-frontier claim. SHA 6f23dfe1dac1798602e171b4d70aa2a1cf3f0015. n=571.
# COUNTS polarity={'red': 326, 'pass-measured': 245} family={'parse': 100, 'pass': 245, 'unresolved': 168, 'type': 32, 'effects': 25, 'crash': 1} (families reclassified from first diagnostic; parse is parse-error only, not E00x)

path	has_main	family	polarity	measured	elapsed_sec	rc	capped	note
examples/ode/pbpk_tiny_demo.sio	1	parse	red	yes	1	1	no	run_check_mode: module failed to parse: /workspace/.wt/cursor-2/examples/ode/pbpk_tiny_demo.sio
examples/ode/pbpk_unrolled_demo.sio	1	parse	red	yes	1	1	no	run_check_mode: module failed to parse: /workspace/.wt/cursor-2/examples/ode/pbpk_unrolled_demo.sio
examples/ode/pbpk_working_demo.sio	1	parse	red	yes	1	1	no	run_check_mode: module failed to parse: /workspace/.wt/cursor-2/examples/ode/pbpk_working_demo.sio
examples/ode/rk4_demo.sio	1	unresolved	red	yes	1	1	no	error[E137] in ode/rk4_demo::main at 466..482: use of undeclared variable
examples/ode/solver_demo.sio	1	unresolved	red	yes	1	1	no	error[E137] in ode/solver_demo::main at 468..483: use of undeclared variable
examples/ode/tsit5_demo.sio	1	unresolved	red	yes	1	1	no	error[E137] in ode/tsit5_demo::main at 497..511: use of undeclared variable
examples/ode/tsit5_multicomp_demo.sio	1	unresolved	red	yes	1	1	no	error[E015] in ode/tsit5_multicomp_demo::main at 644..729: unknown struct type
examples/ontology/biomedical/go_demo.sio	1	unresolved	red	yes	1	1	no	error[E137] in biomedical/go_demo::test_go_term at 298..309: use of undeclared variable
examples/ontology/biomedical/hpo_demo.sio	1	unresolved	red	yes	1	1	no	error[E137] in biomedical/hpo_demo::test_hpo_term at 302..314: use of undeclared variable
examples/ontology/biomedical/loinc_demo.sio	1	unresolved	red	yes	1	1	no	error[E137] in biomedical/loinc_demo::test_loinc_code at 310..324: use of undeclared variable
examples/ontology/biomedical/mod_demo.sio	1	unresolved	red	yes	1	1	no	warning[E-SRB-000]: examples/ontology/biomedical/mod_demo.sio closure parser incomplete: raw AST edge references an undeclared node
examples/ontology/biomedical/snomed_demo.sio	1	parse	red	yes	1	1	no	run_check_mode: module failed to parse: /workspace/.wt/cursor-2/examples/ontology/biomedical/snomed_demo.sio
examples/ontology/cache_demo.sio	1	parse	red	yes	1	1	no	run_check_mode: module failed to parse: /workspace/.wt/cursor-2/examples/ontology/cache_demo.sio
examples/ontology/mod_demo.sio	1	unresolved	red	yes	1	1	no	warning[E-SRB-000]: examples/ontology/mod_demo.sio closure parser incomplete: raw AST edge references an undeclared node
examples/ontology/model_demo.sio	1	parse	red	yes	1	1	no	run_check_mode: module failed to parse: /workspace/.wt/cursor-2/examples/ontology/model_demo.sio
examples/ontology/namespaces_demo.sio	1	unresolved	red	yes	1	1	no	error[E137] in ontology/namespaces_demo::test_namespace_constants at 289..295: use of undeclared variable
examples/ontology/query_demo.sio	1	parse	red	yes	1	1	no	run_check_mode: module failed to parse: /workspace/.wt/cursor-2/examples/ontology/query_demo.sio
examples/ontology/reasoner_demo.sio	1	parse	red	yes	1	1	no	run_check_mode: module failed to parse: /workspace/.wt/cursor-2/examples/ontology/reasoner_demo.sio
examples/optimize/bfgs_demo.sio	1	unresolved	red	yes	1	1	no	error[E137] in optimize/bfgs_demo::test_bfgs_quadratic at 318..332: use of undeclared variable
examples/optimize/differential_evolution_demo.sio	1	unresolved	red	yes	1	1	no	error[E137] in optimize/differential_evolution_demo::test_de_sphere at 404..421: use of undeclared variable
examples/optimize/levenberg_marquardt_demo.sio	1	unresolved	red	yes	1	1	no	error[E137] in optimize/levenberg_marquardt_demo::test_lm_exponential_fit at 529..547: use of undeclared variable
examples/optimize/mod_demo.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/optimize/nelder_mead_demo.sio	1	unresolved	red	yes	1	1	no	error[E137] in optimize/nelder_mead_demo::test_nm_quadratic at 337..349: use of undeclared variable
examples/optimize/uncertainty_demo.sio	1	parse	red	yes	1	1	no	run_check_mode: module failed to parse: /workspace/.wt/cursor-2/examples/optimize/uncertainty_demo.sio
examples/particle_physics/exp10_approx_effect_algebra.sio	1	effects	red	yes	1	1	no	error[E035] in particle_physics/rge::active_flavors at 0..1296: effect not declared in function signature (missing: Mut, Div, Panic) -- required by `mass_charm`
examples/particle_physics/exp10_approx_physics.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. run_chec
examples/particle_physics/exp11_scheme_approx_product.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. run_chec
examples/particle_physics/exp123_madaros_core.sio	1	effects	red	yes	1	1	no	error[E035] in particle_physics/ew_precision::delta_alpha_had at 0..14948: effect not declared in function signature (missing: Mut, Div, Panic) -- required by `measured`
examples/particle_physics/exp123_z_metrology_nonunitary_ew.sio	1	effects	red	yes	1	1	no	error[E035] in particle_physics/ew_precision::delta_alpha_had at 0..14948: effect not declared in function signature (missing: Mut, Div, Panic) -- required by `measured`
examples/particle_physics/exp12_residual_closure.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. run_chec
examples/particle_physics/exp13_amplitude_honesty.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. run_chec
examples/particle_physics/exp14_amp_to_xsec.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. run_chec
examples/particle_physics/exp15_w_amp_to_xsec.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. run_chec
examples/particle_physics/exp16_h_amp_to_xsec.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. run_chec
examples/particle_physics/exp17_zwh_amp_xsec_ledger.sio	1	pass	pass-measured	yes	2	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. run_chec
examples/particle_physics/exp18_w_vertex_amp_to_xsec.sio	1	pass	pass-measured	yes	3	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. run_chec
examples/particle_physics/exp19_h_yukawa_amp_to_xsec.sio	1	pass	pass-measured	yes	3	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. run_chec
examples/particle_physics/exp4_unstable_spectrum.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. run_chec
examples/particle_physics/exp5_broken_structure_dual.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. run_chec
examples/particle_physics/exp6_universal_deficit_xi.sio	1	pass	pass-measured	yes	6	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. run_chec
examples/particle_physics/exp7_gum_xi_tension_transfer.sio	1	effects	red	yes	6	1	no	error[E035] in particle_physics/ew_precision::delta_alpha_had at 0..14948: effect not declared in function signature (missing: Mut, Div, Panic) -- required by `measured`
examples/particle_physics/exp8_deficit_collapse_failure.sio	1	effects	red	yes	6	1	no	error[E035] in particle_physics/ew_precision::delta_alpha_had at 0..14948: effect not declared in function signature (missing: Mut, Div, Panic) -- required by `measured`
examples/particle_physics/exp9_engine_joint_gum.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. run_chec
examples/pbpk/caffeine_model.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/pbpk/caffeine_model_v2.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/pbpk/covariate_demo.sio	1	unresolved	red	yes	5	1	no	error[E137] in pbpk/covariate_demo::main at 439..454: use of undeclared variable
examples/pbpk/darwin_14comp.sio	1	pass	pass-measured	yes	4	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/pbpk/darwin_calibrated_10drugs.sio	0	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/pbpk/darwin_full_ode.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/pbpk/darwin_full_pbpk.sio	1	pass	pass-measured	yes	4	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/pbpk/darwin_output.sio	1	pass	pass-measured	yes	6	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/pbpk/darwin_pbpk_14comp.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/pbpk/darwin_pbpk_units.sio	1	pass	pass-measured	yes	4	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/pbpk/darwin_validation_1232.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/pbpk/error_models_demo.sio	1	unresolved	red	yes	4	1	no	error[E137] in pbpk/error_models_demo::main at 424..442: use of undeclared variable
examples/pbpk/mechanistic_ddi.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/pbpk/metformin_model.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/pbpk/metformin_model_v2.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/pbpk/metformin_simulation.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/pbpk/neural_ode_pbpk.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/pbpk/ode_solver.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/pbpk/pbpk_simple.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/pbpk/population_demo.sio	1	unresolved	red	yes	5	1	no	error[E015] in pbpk/population_demo::main at 418..516: unknown struct type
examples/pbpk/rbc_dynamics.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/pbpk/types_demo.sio	1	unresolved	red	yes	5	1	no	error[E137] in pbpk/types_demo::main at 426..447: use of undeclared variable
examples/pbpk_dashboard/main.sio	1	parse	red	yes	6	1	no	run_check_mode: module failed to parse: /workspace/.wt/cursor-2/stdlib/graphics/surface.sio
examples/pbpk_model/main.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/pbpk_viz/rapamycin_anova_genotype.sio	1	pass	pass-measured	yes	7	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. run_chec
examples/pbpk_viz/rapamycin_bland_altman.sio	1	effects	red	yes	8	1	no	error[E035] in pbpk/rapamycin_params::rap_ka at 0..1651: effect not declared in function signature (missing: Mut, Div, Panic) -- required by `measured`
examples/pbpk_viz/rapamycin_curve.sio	1	effects	red	yes	7	1	no	error[E035] in pbpk/rapamycin_params::rap_ka at 0..1651: effect not declared in function signature (missing: Mut, Div, Panic) -- required by `measured`
examples/pbpk_viz/rapamycin_cyp3a5.sio	1	effects	red	yes	8	1	no	error[E035] in pbpk/rapamycin_params::rap_ka at 0..1651: effect not declared in function signature (missing: Mut, Div, Panic) -- required by `measured`
examples/pbpk_viz/rapamycin_dose_linearity.sio	1	pass	pass-measured	yes	7	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. run_chec
examples/pbpk_viz/rapamycin_qq_normal.sio	1	pass	pass-measured	yes	6	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. run_chec
examples/pbpk_viz/rapamycin_therapeutic_window.sio	1	effects	red	yes	7	1	no	error[E035] in pbpk/rapamycin_params::rap_ka at 0..1651: effect not declared in function signature (missing: Mut, Div, Panic) -- required by `measured`
examples/phonon_live/main.sio	1	parse	red	yes	5	1	no	run_check_mode: module failed to parse: /workspace/.wt/cursor-2/stdlib/graphics/surface.sio
examples/physics/cl13_lorentz.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/physics/j3o_mass_spectrum.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/physics/jordan_j3o.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. run_chec
examples/physics/octonion_mass_delta.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. run_chec
examples/physics/triality_check.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. run_chec
examples/privacy/dp_laplace_mean.sio	1	type	red	yes	5	1	no	error[E039] in privacy/dp_laplace_mean::budget_spend at 1176..1177: linear value has already been used
examples/prob/beta_demo.sio	1	unresolved	red	yes	5	1	no	error[E137] in prob/beta_demo::main at 449..461: use of undeclared variable
examples/prob/distribution_report.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. run_chec
examples/prob/distributions_demo.sio	1	parse	red	yes	4	1	no	run_check_mode: module failed to parse: /workspace/.wt/cursor-2/examples/prob/distributions_demo.sio
examples/prob/inference_demo.sio	1	unresolved	red	yes	5	1	no	error[E015] in prob/inference_demo::main at 438..506: unknown struct type
examples/prob/mcmc_demo.sio	1	parse	red	yes	5	1	no	run_check_mode: module failed to parse: /workspace/.wt/cursor-2/examples/prob/mcmc_demo.sio
examples/prob/mod_demo.sio	1	unresolved	red	yes	5	1	no	error[E137] in prob/mod_demo::main at 411..418: use of undeclared variable
examples/prob/normal_demo.sio	1	unresolved	red	yes	5	1	no	error[E137] in prob/normal_demo::main at 456..471: use of undeclared variable
examples/prob/random_demo.sio	1	parse	red	yes	5	1	no	run_check_mode: module failed to parse: /workspace/.wt/cursor-2/examples/prob/random_demo.sio
examples/projects/bad_missing_import/src/main.sio	1	unresolved	red	yes	5	1	no	warning[E-SRB-000]: examples/projects/bad_missing_import/src/main.sio closure parser incomplete: raw AST edge references an undeclared node
examples/projects/hello_pkg/src/greet.sio	0	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/projects/hello_pkg/src/main.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. run_chec
examples/qnn/01_hello_quaternion.sio	1	type	red	yes	5	1	no	error[E001] in qnn/01_hello_quaternion::main at 451..508: this binding expects a different type
examples/qnn/02_basic_linear.sio	1	type	red	yes	5	1	no	error[E007] in qnn/02_basic_linear::quat_relu at 728..764: branches have incompatible types
examples/random/distributions_demo.sio	1	unresolved	red	yes	5	1	no	error[E137] in random/distributions_demo::main at 406..415: use of undeclared variable
examples/random/mod_demo.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/random/rng_demo.sio	1	unresolved	red	yes	4	1	no	error[E137] in random/rng_demo::main at 319..333: use of undeclared variable
examples/random/sampling_demo.sio	1	unresolved	red	yes	5	1	no	error[E137] in random/sampling_demo::main at 386..395: use of undeclared variable
examples/real_world/01_dose_uncertainty.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/real_world/02_pbpk_oral_absorption.sio	1	type	red	yes	5	1	no	error[E004] in real_world/02_pbpk_oral_absorption::ln_f64 at 0..3415: these types cannot be combined with this operator
examples/real_world/03_trial_sample_size.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/real_world/04_gum_measurement_chain.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/real_world/04_gum_measurement_simple.sio	1	pass	pass-measured	yes	4	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/real_world/05_pkpd_data_analysis.sio	1	type	red	yes	5	1	no	error[E004] in real_world/05_pkpd_data_analysis::ln_f64 at 0..1781: these types cannot be combined with this operator
examples/real_world/06_climate_ensemble.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/real_world/06_darwin_atlas_pipeline.sio	1	type	red	yes	6	1	no	error[E056] in real_world/06_darwin_atlas_pipeline::generate_tables at 0..34355: division by zero detected at compile time
examples/real_world/07_sensor_fusion.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/real_world/pbpk_native.sio	1	unresolved	red	yes	6	1	no	error[E137] in real_world/pbpk_native::main at 4921..4934: use of undeclared variable
examples/render/causal_dag.sio	1	pass	pass-measured	yes	6	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/render/causal_intervention_frontier.sio	1	unresolved	red	yes	6	1	no	error[E137] in display/canvas::canvas_set_pixel at 1352..1361: use of undeclared variable
examples/render/coverage_crystal_atelier.sio	1	parse	red	yes	5	1	no	run_check_mode: module failed to parse: /workspace/.wt/cursor-2/stdlib/graphics/surface.sio
examples/render/cube_wireframe.sio	1	crash	red	yes	5	139	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. science-
examples/render/epistemic_field_atelier.sio	1	effects	red	yes	6	1	no	error[E137] in render/epistemic_field_atelier::paint_background at 1352..1361: use of undeclared variable
examples/render/quaternion_rotation.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/render/rapamycin_material_study.sio	1	parse	red	yes	5	1	no	run_check_mode: module failed to parse: /workspace/.wt/cursor-2/stdlib/graphics/surface.sio
examples/render/triangle_basic.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/render/triangle_ppm.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/render/uncertainty_field.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/render/uncertainty_ppm.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/research/rna_cd_confirmatory/rna_cd_manifest.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/science/active_inference.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/science/bayesian_clinical_trial.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/science/darwin_epistemic_pbpk.sio	1	effects	red	yes	5	1	no	error[E035] in science/darwin_epistemic_pbpk::gum_rsu at 0..3075: effect not declared in function signature (missing: Mut) -- required by `sqrt_approx`
examples/science/darwin_pop_confidence_budget.sio	1	effects	red	yes	5	1	no	error[E035] in science/darwin_pop_confidence_budget::gum_rsu at 0..3056: effect not declared in function signature (missing: Mut) -- required by `sqrt_approx`
examples/science/entropy_information.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/science/epistemic_adaptive.sio	1	unresolved	red	yes	5	1	no	error[E137] in science/epistemic_adaptive::main at 1113..1122: use of undeclared variable
examples/science/epistemic_cascade.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/science/epistemic_decay.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/science/epistemic_measured.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/science/kalman_filter_tracking.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/science/lotka_volterra_ecosystem.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/science/markov_chain_monte_carlo.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/science/maxwell_cl13.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/science/pbpk_2comp.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/science/pbpk_population.sio	1	pass	pass-measured	yes	5	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
