path	rc	class	elapsed_s	primary_import	tag
tests/run-pass/lorenz_i256_step1_taylor2_local_containment_obligation_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-1 Taylor-2 local-containment-obligation API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step1_taylor2_local_flowpipe_proof_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-1 Taylor-2 local-flowpipe-proof API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step1_taylor2_local_flowpipe_seed_imported.sio	1	FAIL1	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-1 Taylor-2 local-flowpipe-seed API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step1_taylor2_point_time_slab_containment_imported.sio	1	FAIL1	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-1 Taylor-2 point-time-slab API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step1_taylor2_proof_trace_skeleton_imported.sio	0	PASS	11	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-1 Taylor-2 proof-trace skeleton API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step1_taylor2_radius_artifact_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-1 radius artifact API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step1_taylor2_remainder_obligation_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-1 remainder obligation API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step1_taylor2_replay_executor_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-1 Taylor-2 replay executor API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step1_taylor2_replay_preflight_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-1 Taylor-2 replay preflight API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step1_taylor2_response_envelope_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-1 Taylor-2 response-envelope API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step1_taylor2_time_slab_containment_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-1 Taylor-2 time-slab-containment API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step2_step3_local_flowpipe_bridge_imported.sio	0	PASS	11	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-2-to-step-3 local-flowpipe-bridge API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step2_taylor2_center_artifact_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-2 center artifact API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step2_taylor2_completed_candidate_bundle_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-2 completed-candidate-bundle API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step2_taylor2_enclosure_validator_guard_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-2 Taylor-2 enclosure-validator guard API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step2_taylor2_flowpipe_obligation_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-2 Taylor-2 flowpipe-obligation API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step2_taylor2_local_containment_obligation_imported.sio	0	PASS	11	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-2 Taylor-2 local-containment obligation API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step2_taylor2_local_flowpipe_proof_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-2 Taylor-2 local-flowpipe-proof API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step2_taylor2_local_flowpipe_seed_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-2 Taylor-2 local-flowpipe-seed API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step2_taylor2_point_time_slab_containment_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-2 Taylor-2 point-time-slab API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step2_taylor2_proof_trace_skeleton_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-2 Taylor-2 proof-trace skeleton API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step2_taylor2_radius_artifact_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-2 radius artifact API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step2_taylor2_remainder_obligation_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-2 remainder obligation API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step2_taylor2_replay_executor_imported.sio	0	PASS	11	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-2 Taylor-2 replay executor API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step2_taylor2_replay_preflight_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-2 Taylor-2 replay preflight API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step2_taylor2_response_envelope_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-2 Taylor-2 response-envelope API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step2_taylor2_time_slab_containment_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-2 Taylor-2 time-slab containment API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step3_step4_local_flowpipe_bridge_imported.sio	0	PASS	11	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-3-to-step-4 local-flowpipe-bridge API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step3_taylor2_center_artifact_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-3 center artifact API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step3_taylor2_completed_candidate_bundle_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-3 completed-candidate-bundle API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step3_taylor2_enclosure_validator_guard_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-3 Taylor-2 enclosure-validator guard API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step3_taylor2_flowpipe_obligation_imported.sio	0	PASS	11	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-3 Taylor-2 flowpipe obligation API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step3_taylor2_local_containment_obligation_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-3 Taylor-2 local-containment obligation API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step3_taylor2_local_flowpipe_proof_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-3 Taylor-2 local-flowpipe-proof API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step3_taylor2_local_flowpipe_seed_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-3 Taylor-2 local-flowpipe-seed API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step3_taylor2_point_time_slab_containment_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-3 Taylor-2 point-time-slab API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step3_taylor2_proof_trace_skeleton_imported.sio	0	PASS	11	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-3 Taylor-2 proof-trace skeleton API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step3_taylor2_radius_artifact_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-3 radius artifact API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step3_taylor2_remainder_obligation_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-3 remainder-obligation API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step3_taylor2_replay_executor_imported.sio	0	PASS	13	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-3 Taylor-2 replay executor API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step3_taylor2_replay_preflight_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-3 Taylor-2 replay preflight API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step3_taylor2_response_envelope_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-3 response-envelope API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step3_taylor2_time_slab_containment_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-3 Taylor-2 time-slab containment API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step4_step5_local_flowpipe_bridge_imported.sio	0	PASS	13	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-4-to-step-5 local-flowpipe-bridge API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step4_taylor2_center_artifact_imported.sio	0	PASS	13	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-4 center artifact API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step4_taylor2_completed_candidate_bundle_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-4 completed-candidate-bundle API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step4_taylor2_enclosure_validator_guard_imported.sio	0	PASS	11	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-4 Taylor-2 enclosure validator guard API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step4_taylor2_flowpipe_obligation_imported.sio	0	PASS	11	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-4 Taylor-2 flowpipe obligation API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step4_taylor2_local_containment_obligation_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-4 Taylor-2 local containment obligation API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step4_taylor2_local_flowpipe_proof_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-4 Taylor-2 local-flowpipe-proof API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step4_taylor2_local_flowpipe_seed_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-4 Taylor-2 local flowpipe seed API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step4_taylor2_point_time_slab_containment_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-4 point time-slab containment API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step4_taylor2_proof_trace_skeleton_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-4 Taylor-2 proof-trace skeleton API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step4_taylor2_radius_artifact_imported.sio	0	PASS	11	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-4 radius artifact API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step4_taylor2_remainder_obligation_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-4 remainder-obligation API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step4_taylor2_replay_executor_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-4 Taylor-2 replay executor API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step4_taylor2_replay_preflight_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-4 Taylor-2 replay preflight API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step4_taylor2_response_envelope_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-4 response-envelope API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step4_taylor2_time_slab_containment_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-4 Taylor-2 time-slab containment API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step5_certificate_imported.sio	0	PASS	11	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert path checks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step5_taylor2_center_artifact_imported.sio	0	PASS	13	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-5 center artifact API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step5_taylor2_completed_candidate_bundle_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-5 completed-candidate-bundle API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step5_taylor2_enclosure_validator_guard_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-5 Taylor-2 enclosure validator guard API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step5_taylor2_flowpipe_obligation_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-5 Taylor-2 flowpipe obligation API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step5_taylor2_local_containment_obligation_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-5 Taylor-2 local containment obligation API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step5_taylor2_local_flowpipe_proof_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-5 Taylor-2 local flowpipe proof API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step5_taylor2_local_flowpipe_seed_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-5 Taylor-2 local flowpipe seed API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step5_taylor2_point_time_slab_containment_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-5 point time-slab containment API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step5_taylor2_proof_trace_skeleton_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-5 Taylor-2 proof-trace skeleton API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step5_taylor2_radius_artifact_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-5 radius artifact API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step5_taylor2_remainder_obligation_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-5 remainder-obligation API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step5_taylor2_replay_executor_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-5 Taylor-2 replay executor API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step5_taylor2_replay_preflight_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-5 Taylor-2 replay preflight API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step5_taylor2_response_envelope_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert response-envelope API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step5_taylor2_time_slab_containment_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-5 Taylor-2 time-slab containment API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step6_center_artifact_imported.sio	0	PASS	13	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-6 center artifact API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step6_completed_candidate_bundle_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-6 completed candidate bundle API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step6_enclosure_candidate_bundle_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-6 enclosure candidate bundle API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step6_enclosure_projection_artifact_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-6 enclosure projection artifact API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step6_enclosure_validator_guard_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-6 enclosure validator guard API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step6_proof_trace_skeleton_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-6 proof-trace skeleton API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step6_radius_artifact_imported.sio	0	PASS	13	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-6 radius artifact API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step6_remainder_obligation_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-6 remainder obligation API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step6_repaired_projection_inclusion_validator_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-6 repaired projection inclusion API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step6_replay_executor_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-6 replay executor API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step6_replay_preflight_imported.sio	0	PASS	13	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-6 replay preflight API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step6_taylor2_flowpipe_link_preflight_imported.sio	0	PASS	16	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-6 Taylor-2 flowpipe link preflight API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step6_taylor2_flowpipe_obligation_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-6 Taylor-2 flowpipe obligation API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step6_taylor2_local_containment_obligation_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-6 Taylor-2 local containment obligation API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step6_taylor2_local_flowpipe_proof_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-6 Taylor-2 local flowpipe proof API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step6_taylor2_time_slab_containment_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-6 Taylor-2 time-slab containment API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step6_z_margin_repair_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert step-6 z-margin repair API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_step_certificate_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert path checks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_taylor_ball_bridge_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert Taylor/ball bridge API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_trajectory2_acceptance_bounded_bridge_imported.sio	0	PASS	1	systems::lorenz_i256_trajectory2_manifest_bounded_bridge	known-failure: imported systems::lorenz_i256_trajectory2_acceptance_bounded_bridge API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_trajectory2_bounded_bridge_imported.sio	0	PASS	1	systems::lorenz_i256_xyz_step_bounded_bridge	known-failure: imported systems::lorenz_i256_trajectory2_bounded_bridge API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_trajectory2_certificate_bounded_bridge_imported.sio	0	PASS	2	systems::lorenz_i256_trajectory2_replay_bounded_bridge	known-failure: imported systems::lorenz_i256_trajectory2_certificate_bounded_bridge API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_trajectory2_manifest_bounded_bridge_imported.sio	0	PASS	2	systems::lorenz_i256_trajectory2_certificate_bounded_bridge	known-failure: imported systems::lorenz_i256_trajectory2_manifest_bounded_bridge API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_trajectory2_portfolio_local_guard_imported.sio	0	PASS	1	systems::lorenz_i256_trajectory2_acceptance_bounded_bridge	known-failure: imported systems::lorenz_i256_trajectory2_portfolio_local_guard API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_trajectory2_readiness_dispatch_envelope_imported.sio	0	PASS	1	systems::lorenz_i256_trajectory2_acceptance_bounded_bridge	known-failure: imported systems::lorenz_i256_trajectory2_readiness_dispatch_envelope API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_trajectory2_replay_bounded_bridge_imported.sio	0	PASS	2	systems::lorenz_i256_xyz_step_bounded_bridge	known-failure: imported systems::lorenz_i256_trajectory2_replay_bounded_bridge API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_trajectory5_certificate_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert path checks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_trajectory5_manifest_imported.sio	0	PASS	11	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert path checks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_trajectory5_step6_local_flowpipe_bridge_imported.sio	0	PASS	12	systems::lorenz_i256_cert	known-failure: imported systems::lorenz_i256_cert trajectory5 to step-6 local flowpipe bridge API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_x_step_bridge_imported.sio	0	PASS	1	systems::lorenz_i256_sigma_x_term_bridge	known-failure: imported systems::lorenz_i256_x_step_bridge API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_xyz_step_bounded_bridge_imported.sio	3	OTHER	2	systems::lorenz_i256_x_step_bridge	known-failure: imported systems::lorenz_i256_xyz_step_bounded_bridge API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_y_derivative_bounded_bridge_imported.sio	0	PASS	1	systems::lorenz_i256_scaled_product_bridge	known-failure: imported systems::lorenz_i256_y_derivative_bounded_bridge API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_y_step_bounded_bridge_imported.sio	4	OTHER	1	systems::lorenz_i256_limb_bridge	known-failure: imported systems::lorenz_i256_y_step_bounded_bridge API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_y_step_z0_bridge_imported.sio	0	PASS	1	systems::lorenz_i256_limb_bridge	known-failure: imported systems::lorenz_i256_y_step_z0_bridge API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_z_derivative_bounded_bridge_imported.sio	0	PASS	2	systems::lorenz_i256_scaled_product_bridge	known-failure: imported systems::lorenz_i256_z_derivative_bounded_bridge API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_i256_z_step_bounded_bridge_imported.sio	0	PASS	1	systems::lorenz_i256_limb_bridge	known-failure: imported systems::lorenz_i256_z_step_bounded_bridge API typechecks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/lorenz_taylor2_adaptive_step_decision_imported.sio	0	PASS	5	systems::ball_fixed	known-failure: imported systems::ball_fixed Taylor-2 adaptive-step-decision API typechecks, but current Madaros imported/native lowering exits 139 at runtime
