path	family	version	bytes	known_failure	block_reason	path_class	kf_note
tests/run-pass/solver_portfolio_lorenz_i256_step2_taylor2_response_envelope_v115_imported.sio	lorenz_i256_step2_taylor2_response_envelope	115	1924	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-2 Taylor-2 response-envelope v115 API typechecks, but current Madaros imported/native lowering e
tests/run-pass/solver_portfolio_lorenz_i256_step2_taylor2_time_slab_containment_v125_imported.sio	lorenz_i256_step2_taylor2_time_slab_containment	125	1917	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-2 Taylor-2 time-slab containment v125 API typechecks, but current Madaros imported/native loweri
tests/run-pass/solver_portfolio_lorenz_i256_step3_step4_local_flowpipe_bridge_v145_imported.sio	lorenz_i256_step3_step4_local_flowpipe_bridge	145	2033	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-3-to-step-4 local-flowpipe-bridge v145 API typechecks, but current Madaros imported/native lower
tests/run-pass/solver_portfolio_lorenz_i256_step3_taylor2_center_artifact_v101_imported.sio	lorenz_i256_step3_taylor2_center_artifact	101	1898	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-3 center-artifact v101 API typechecks, but current Madaros imported/native lowering exits 139 at
tests/run-pass/solver_portfolio_lorenz_i256_step3_taylor2_completed_candidate_bundle_v104_imported.sio	lorenz_i256_step3_taylor2_completed_candidate_bundle	104	1957	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-3 completed-candidate-bundle v104 API typechecks, but current Madaros imported/native lowering e
tests/run-pass/solver_portfolio_lorenz_i256_step3_taylor2_enclosure_validator_guard_v108_imported.sio	lorenz_i256_step3_taylor2_enclosure_validator_guard	108	1970	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-3 Taylor-2 enclosure-validator guard v108 API typechecks, but current Madaros imported/native lo
tests/run-pass/solver_portfolio_lorenz_i256_step3_taylor2_flowpipe_obligation_v111_imported.sio	lorenz_i256_step3_taylor2_flowpipe_obligation	111	2005	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-3 Taylor-2 flowpipe obligation v111 API typechecks, but current Madaros imported/native lowering
tests/run-pass/solver_portfolio_lorenz_i256_step3_taylor2_local_containment_obligation_v109_imported.sio	lorenz_i256_step3_taylor2_local_containment_obligation	109	1965	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-3 Taylor-2 local-containment obligation v109 API typechecks, but current Madaros imported/native
tests/run-pass/solver_portfolio_lorenz_i256_step3_taylor2_local_flowpipe_proof_v112_imported.sio	lorenz_i256_step3_taylor2_local_flowpipe_proof	112	2054	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-3 Taylor-2 local-flowpipe-proof v112 API typechecks, but current Madaros imported/native lowerin
tests/run-pass/solver_portfolio_lorenz_i256_step3_taylor2_local_flowpipe_seed_v98_imported.sio	lorenz_i256_step3_taylor2_local_flowpipe_seed	98	1954	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-3 Taylor-2 local-flowpipe-seed v98 API typechecks, but current Madaros imported/native lowering 
tests/run-pass/solver_portfolio_lorenz_i256_step3_taylor2_point_time_slab_containment_v99_imported.sio	lorenz_i256_step3_taylor2_point_time_slab_containment	99	1938	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-3 Taylor-2 point-time-slab v99 API typechecks, but current Madaros imported/native lowering exit
tests/run-pass/solver_portfolio_lorenz_i256_step3_taylor2_proof_trace_skeleton_v105_imported.sio	lorenz_i256_step3_taylor2_proof_trace_skeleton	105	1936	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-3 Taylor-2 proof-trace-skeleton v105 API typechecks, but current Madaros imported/native lowerin
tests/run-pass/solver_portfolio_lorenz_i256_step3_taylor2_radius_artifact_v102_imported.sio	lorenz_i256_step3_taylor2_radius_artifact	102	1901	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-3 radius-artifact v102 API typechecks, but current Madaros imported/native lowering exits 139 at
tests/run-pass/solver_portfolio_lorenz_i256_step3_taylor2_remainder_obligation_v103_imported.sio	lorenz_i256_step3_taylor2_remainder_obligation	103	1925	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-3 remainder-obligation v103 API typechecks, but current Madaros imported/native lowering exits 1
tests/run-pass/solver_portfolio_lorenz_i256_step3_taylor2_replay_executor_v107_imported.sio	lorenz_i256_step3_taylor2_replay_executor	107	1939	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-3 Taylor-2 replay-executor v107 API typechecks, but current Madaros imported/native lowering exi
tests/run-pass/solver_portfolio_lorenz_i256_step3_taylor2_replay_preflight_v106_imported.sio	lorenz_i256_step3_taylor2_replay_preflight	106	1925	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-3 Taylor-2 replay-preflight v106 API typechecks, but current Madaros imported/native lowering ex
tests/run-pass/solver_portfolio_lorenz_i256_step3_taylor2_response_envelope_v100_imported.sio	lorenz_i256_step3_taylor2_response_envelope	100	1909	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-3 response-envelope v100 API typechecks, but current Madaros imported/native lowering exits 139 
tests/run-pass/solver_portfolio_lorenz_i256_step3_taylor2_time_slab_containment_v110_imported.sio	lorenz_i256_step3_taylor2_time_slab_containment	110	1921	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-3 Taylor-2 time-slab containment v110 API typechecks, but current Madaros imported/native loweri
tests/run-pass/solver_portfolio_lorenz_i256_step4_step5_local_flowpipe_bridge_v146_imported.sio	lorenz_i256_step4_step5_local_flowpipe_bridge	146	2033	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-4-to-step-5 local-flowpipe-bridge v146 API typechecks, but current Madaros imported/native lower
tests/run-pass/solver_portfolio_lorenz_i256_step4_taylor2_center_artifact_v86_imported.sio	lorenz_i256_step4_taylor2_center_artifact	86	1885	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-4 center-artifact v86 API typechecks, but current Madaros imported/native lowering exits 139 at 
tests/run-pass/solver_portfolio_lorenz_i256_step4_taylor2_completed_candidate_bundle_v89_imported.sio	lorenz_i256_step4_taylor2_completed_candidate_bundle	89	1938	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-4 completed-candidate-bundle v89 API typechecks, but current Madaros imported/native lowering ex
tests/run-pass/solver_portfolio_lorenz_i256_step4_taylor2_enclosure_validator_guard_v93_imported.sio	lorenz_i256_step4_taylor2_enclosure_validator_guard	93	1953	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-4 Taylor-2 enclosure-validator-guard v93 API typechecks, but current Madaros imported/native low
tests/run-pass/solver_portfolio_lorenz_i256_step4_taylor2_flowpipe_obligation_v96_imported.sio	lorenz_i256_step4_taylor2_flowpipe_obligation	96	1990	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-4 Taylor-2 flowpipe-obligation v96 API typechecks, but current Madaros imported/native lowering 
tests/run-pass/solver_portfolio_lorenz_i256_step4_taylor2_local_containment_obligation_v94_imported.sio	lorenz_i256_step4_taylor2_local_containment_obligation	94	1944	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-4 Taylor-2 local-containment-obligation v94 API typechecks, but current Madaros imported/native 
tests/run-pass/solver_portfolio_lorenz_i256_step4_taylor2_local_flowpipe_proof_v97_imported.sio	lorenz_i256_step4_taylor2_local_flowpipe_proof	97	2032	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-4 Taylor-2 local-flowpipe-proof v97 API typechecks, but current Madaros imported/native lowering
tests/run-pass/solver_portfolio_lorenz_i256_step4_taylor2_local_flowpipe_seed_v83_imported.sio	lorenz_i256_step4_taylor2_local_flowpipe_seed	83	1976	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-4 Taylor-2 local flowpipe seed v83 API typechecks, but current Madaros imported/native lowering 
tests/run-pass/solver_portfolio_lorenz_i256_step4_taylor2_point_time_slab_containment_v84_imported.sio	lorenz_i256_step4_taylor2_point_time_slab_containment	84	1937	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-4 point time-slab containment v84 API typechecks, but current Madaros imported/native lowering e
tests/run-pass/solver_portfolio_lorenz_i256_step4_taylor2_proof_trace_skeleton_v90_imported.sio	lorenz_i256_step4_taylor2_proof_trace_skeleton	90	1919	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-4 Taylor-2 proof-trace-skeleton v90 API typechecks, but current Madaros imported/native lowering
tests/run-pass/solver_portfolio_lorenz_i256_step4_taylor2_radius_artifact_v87_imported.sio	lorenz_i256_step4_taylor2_radius_artifact	87	1884	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-4 radius-artifact v87 API typechecks, but current Madaros imported/native lowering exits 139 at 
tests/run-pass/solver_portfolio_lorenz_i256_step4_taylor2_remainder_obligation_v88_imported.sio	lorenz_i256_step4_taylor2_remainder_obligation	88	1908	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-4 remainder-obligation v88 API typechecks, but current Madaros imported/native lowering exits 13
tests/run-pass/solver_portfolio_lorenz_i256_step4_taylor2_replay_executor_v92_imported.sio	lorenz_i256_step4_taylor2_replay_executor	92	1922	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-4 Taylor-2 replay-executor v92 API typechecks, but current Madaros imported/native lowering exit
tests/run-pass/solver_portfolio_lorenz_i256_step4_taylor2_replay_preflight_v91_imported.sio	lorenz_i256_step4_taylor2_replay_preflight	91	1910	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-4 Taylor-2 replay-preflight v91 API typechecks, but current Madaros imported/native lowering exi
tests/run-pass/solver_portfolio_lorenz_i256_step4_taylor2_response_envelope_v85_imported.sio	lorenz_i256_step4_taylor2_response_envelope	85	1894	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-4 response-envelope v85 API typechecks, but current Madaros imported/native lowering exits 139 a
tests/run-pass/solver_portfolio_lorenz_i256_step4_taylor2_time_slab_containment_v95_imported.sio	lorenz_i256_step4_taylor2_time_slab_containment	95	1902	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-4 Taylor-2 time-slab-containment v95 API typechecks, but current Madaros imported/native lowerin
tests/run-pass/solver_portfolio_lorenz_i256_step5_taylor2_center_artifact_v71_imported.sio	lorenz_i256_step5_taylor2_center_artifact	71	1882	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-5 center-artifact v71 API typechecks, but current Madaros imported/native lowering exits 139 at 
tests/run-pass/solver_portfolio_lorenz_i256_step5_taylor2_completed_candidate_bundle_v74_imported.sio	lorenz_i256_step5_taylor2_completed_candidate_bundle	74	1938	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-5 completed-candidate-bundle v74 API typechecks, but current Madaros imported/native lowering ex
tests/run-pass/solver_portfolio_lorenz_i256_step5_taylor2_enclosure_validator_guard_v78_imported.sio	lorenz_i256_step5_taylor2_enclosure_validator_guard	78	1858	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-5 Taylor-2 enclosure-validator-guard v78 API typechecks, but current Madaros imported/native low
tests/run-pass/solver_portfolio_lorenz_i256_step5_taylor2_flowpipe_obligation_v81_imported.sio	lorenz_i256_step5_taylor2_flowpipe_obligation	81	1985	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-5 Taylor-2 flowpipe-obligation v81 API typechecks, but current Madaros imported/native lowering 
tests/run-pass/solver_portfolio_lorenz_i256_step5_taylor2_local_containment_obligation_v79_imported.sio	lorenz_i256_step5_taylor2_local_containment_obligation	79	1949	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-5 Taylor-2 local-containment-obligation v79 API typechecks, but current Madaros imported/native 
tests/run-pass/solver_portfolio_lorenz_i256_step5_taylor2_local_flowpipe_proof_v82_imported.sio	lorenz_i256_step5_taylor2_local_flowpipe_proof	82	2031	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-5 Taylor-2 local-flowpipe-proof v82 API typechecks, but current Madaros imported/native lowering
tests/run-pass/solver_portfolio_lorenz_i256_step5_taylor2_local_flowpipe_seed_v68_imported.sio	lorenz_i256_step5_taylor2_local_flowpipe_seed	68	1996	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-5 Taylor-2 local flowpipe seed v68 API typechecks, but current Madaros imported/native lowering 
tests/run-pass/solver_portfolio_lorenz_i256_step5_taylor2_point_time_slab_containment_v69_imported.sio	lorenz_i256_step5_taylor2_point_time_slab_containment	69	1936	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-5 point time-slab containment v69 API typechecks, but current Madaros imported/native lowering e
tests/run-pass/solver_portfolio_lorenz_i256_step5_taylor2_proof_trace_skeleton_v75_imported.sio	lorenz_i256_step5_taylor2_proof_trace_skeleton	75	1919	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-5 Taylor-2 proof-trace-skeleton v75 API typechecks, but current Madaros imported/native lowering
tests/run-pass/solver_portfolio_lorenz_i256_step5_taylor2_radius_artifact_v72_imported.sio	lorenz_i256_step5_taylor2_radius_artifact	72	1883	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-5 radius-artifact v72 API typechecks, but current Madaros imported/native lowering exits 139 at 
tests/run-pass/solver_portfolio_lorenz_i256_step5_taylor2_remainder_obligation_v73_imported.sio	lorenz_i256_step5_taylor2_remainder_obligation	73	1903	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-5 remainder-obligation v73 API typechecks, but current Madaros imported/native lowering exits 13
tests/run-pass/solver_portfolio_lorenz_i256_step5_taylor2_replay_executor_v77_imported.sio	lorenz_i256_step5_taylor2_replay_executor	77	1808	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-5 Taylor-2 replay-executor v77 API typechecks, but current Madaros imported/native lowering exit
tests/run-pass/solver_portfolio_lorenz_i256_step5_taylor2_replay_preflight_v76_imported.sio	lorenz_i256_step5_taylor2_replay_preflight	76	1815	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-5 Taylor-2 replay-preflight v76 API typechecks, but current Madaros imported/native lowering exi
tests/run-pass/solver_portfolio_lorenz_i256_step5_taylor2_response_envelope_v70_imported.sio	lorenz_i256_step5_taylor2_response_envelope	70	1894	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-5 response-envelope v70 API typechecks, but current Madaros imported/native lowering exits 139 a
tests/run-pass/solver_portfolio_lorenz_i256_step5_taylor2_time_slab_containment_v80_imported.sio	lorenz_i256_step5_taylor2_time_slab_containment	80	1900	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-5 Taylor-2 time-slab-containment v80 API typechecks, but current Madaros imported/native lowerin
tests/run-pass/solver_portfolio_lorenz_i256_step6_center_artifact_v50_imported.sio	lorenz_i256_step6_center_artifact	50	1825	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-6 center artifact v50 API typechecks, but current Madaros imported/native lowering exits 139 at 
tests/run-pass/solver_portfolio_lorenz_i256_step6_completed_candidate_bundle_v55_imported.sio	lorenz_i256_step6_completed_candidate_bundle	55	1830	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-6 completed candidate bundle v55 API typechecks, but current Madaros imported/native lowering ex
tests/run-pass/solver_portfolio_lorenz_i256_step6_enclosure_candidate_bundle_v53_imported.sio	lorenz_i256_step6_enclosure_candidate_bundle	53	1878	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-6 enclosure candidate bundle v53 API typechecks, but current Madaros imported/native lowering ex
tests/run-pass/solver_portfolio_lorenz_i256_step6_enclosure_projection_artifact_v52_imported.sio	lorenz_i256_step6_enclosure_projection_artifact	52	1897	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-6 enclosure projection artifact v52 API typechecks, but current Madaros imported/native lowering
tests/run-pass/solver_portfolio_lorenz_i256_step6_enclosure_validator_guard_v59_imported.sio	lorenz_i256_step6_enclosure_validator_guard	59	1825	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-6 enclosure validator guard v59 API typechecks, but current Madaros imported/native lowering exi
tests/run-pass/solver_portfolio_lorenz_i256_step6_proof_trace_skeleton_v56_imported.sio	lorenz_i256_step6_proof_trace_skeleton	56	1800	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-6 proof-trace skeleton v56 API typechecks, but current Madaros imported/native lowering exits 13
tests/run-pass/solver_portfolio_lorenz_i256_step6_radius_artifact_v51_imported.sio	lorenz_i256_step6_radius_artifact	51	1825	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-6 radius artifact v51 API typechecks, but current Madaros imported/native lowering exits 139 at 
tests/run-pass/solver_portfolio_lorenz_i256_step6_remainder_obligation_v54_imported.sio	lorenz_i256_step6_remainder_obligation	54	1796	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-6 remainder obligation v54 API typechecks, but current Madaros imported/native lowering exits 13
tests/run-pass/solver_portfolio_lorenz_i256_step6_repaired_projection_inclusion_validator_v61_imported.sio	lorenz_i256_step6_repaired_projection_inclusion_validator	61	1882	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-6 repaired projection inclusion v61 API typechecks, but current Madaros imported/native lowering
tests/run-pass/solver_portfolio_lorenz_i256_step6_replay_executor_v58_imported.sio	lorenz_i256_step6_replay_executor	58	1772	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-6 replay executor v58 API typechecks, but current Madaros imported/native lowering exits 139 at 
tests/run-pass/solver_portfolio_lorenz_i256_step6_replay_preflight_v57_imported.sio	lorenz_i256_step6_replay_preflight	57	1781	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-6 replay preflight v57 API typechecks, but current Madaros imported/native lowering exits 139 at
tests/run-pass/solver_portfolio_lorenz_i256_step6_taylor2_flowpipe_link_preflight_v62_imported.sio	lorenz_i256_step6_taylor2_flowpipe_link_preflight	62	1931	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-6 Taylor-2 flowpipe link preflight v62 API typechecks, but current Madaros imported/native lower
tests/run-pass/solver_portfolio_lorenz_i256_step6_taylor2_flowpipe_obligation_v65_imported.sio	lorenz_i256_step6_taylor2_flowpipe_obligation	65	1981	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-6 Taylor-2 flowpipe obligation v65 API typechecks, but current Madaros imported/native lowering 
tests/run-pass/solver_portfolio_lorenz_i256_step6_taylor2_local_containment_obligation_v63_imported.sio	lorenz_i256_step6_taylor2_local_containment_obligation	63	1952	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-6 Taylor-2 local containment obligation v63 API typechecks, but current Madaros imported/native 
tests/run-pass/solver_portfolio_lorenz_i256_step6_taylor2_local_flowpipe_proof_v66_imported.sio	lorenz_i256_step6_taylor2_local_flowpipe_proof	66	2038	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-6 Taylor-2 local flowpipe proof v66 API typechecks, but current Madaros imported/native lowering
tests/run-pass/solver_portfolio_lorenz_i256_step6_taylor2_time_slab_containment_v64_imported.sio	lorenz_i256_step6_taylor2_time_slab_containment	64	1920	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-6 Taylor-2 time-slab containment v64 API typechecks, but current Madaros imported/native lowerin
tests/run-pass/solver_portfolio_lorenz_i256_step6_z_margin_repair_v60_imported.sio	lorenz_i256_step6_z_margin_repair	60	1772	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 step-6 z-margin repair v60 API typechecks, but current Madaros imported/native lowering exits 139 at 
tests/run-pass/solver_portfolio_lorenz_i256_taylor2_adaptive_step_decision_v46_imported.sio	lorenz_i256_taylor2_adaptive_step_decision	46	1867	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 Taylor-2 adaptive-step-decision v46 API typechecks, but current Madaros imported/native lowering exit
tests/run-pass/solver_portfolio_lorenz_i256_taylor2_remainder_v44_imported.sio	lorenz_i256_taylor2_remainder	44	1798	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 Taylor-2 remainder v44 API typechecks, but current Madaros imported/native lowering exits 139 at runt
tests/run-pass/solver_portfolio_lorenz_i256_taylor2_response_envelope_v49_imported.sio	lorenz_i256_taylor2_response_envelope	49	1847	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 Taylor-2 response-envelope v49 API typechecks, but current Madaros imported/native lowering exits 139
tests/run-pass/solver_portfolio_lorenz_i256_taylor2_step_policy_v45_imported.sio	lorenz_i256_taylor2_step_policy	45	1824	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 Taylor-2 step-policy v45 API typechecks, but current Madaros imported/native lowering exits 139 at ru
tests/run-pass/solver_portfolio_lorenz_i256_taylor2_step_request_v48_imported.sio	lorenz_i256_taylor2_step_request	48	1814	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 Taylor-2 step-request v48 API typechecks, but current Madaros imported/native lowering exits 139 at r
tests/run-pass/solver_portfolio_lorenz_i256_taylor2_step_schedule_v47_imported.sio	lorenz_i256_taylor2_step_schedule	47	1830	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 Taylor-2 step-schedule v47 API typechecks, but current Madaros imported/native lowering exits 139 at 
tests/run-pass/solver_portfolio_lorenz_i256_taylor_ball_bridge_v43_imported.sio	lorenz_i256_taylor_ball_bridge	43	1831	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 Taylor/ball bridge v43 API typechecks, but current Madaros imported/native lowering exits 139 at runt
tests/run-pass/solver_portfolio_lorenz_i256_trajectory5_step6_local_flowpipe_bridge_v67_imported.sio	lorenz_i256_trajectory5_step6_local_flowpipe_bridge	67	2024	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio Lorenz i256 trajectory5 to step-6 local flowpipe bridge v67 API typechecks, but current Madaros imported/native l
tests/run-pass/solver_portfolio_lorenz_i256_trajectory_v16_imported.sio	lorenz_i256_trajectory	16	2696	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio path checks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/solver_portfolio_lorenz_wide_precision_ladder_v20_imported.sio	lorenz_wide_precision_ladder	20	2997	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio v20 wide-precision ladder path checks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/solver_portfolio_lrat_deletion_lifecycle_v28_imported.sio	lrat_deletion_lifecycle	28	2589	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio v28 LRAT deletion-lifecycle path checks, but current Madaros imported/native lowering exits 139 at runtime
tests/run-pass/solver_portfolio_pb_kernel_trace_v41_imported.sio	pb_kernel_trace	41	1732	yes	import_stdlib_theorem_portfolio_over_source_byte_wall	split_generated_module	//@ known-failure: imported theorem::portfolio PB-kernel v41 API typechecks, but current Madaros imported/native lowering exits 139 at runtime
